dt,Цена на арматуру,Индекс стоимости грузоперевозок,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",year,month,day,quarter
2017-01-30,33000.0,1000.0,7375.0,219.0,15439.0,13396.0,15868.0,82.0,285.5,6450.0,104.5,246.0,223.0,280.0,265.0,6300.0,14480.0,84.5,10650.0,13725.0,14812.0,11750.0,300.0,1360.0,3975.0,20850.0,173.0,5200.0,249.5,15328.0,10700.0,250.0,9311.0,8475.0,312.0,297.5,4886.0,3813.0,1554.0,29.0,64.0,101.0,77.0,125.5,2017,1,30,1
2017-02-06,32600.0,1000.0,12250.0,206.0,15233.0,13426.0,15642.0,83.0,285.5,9250.0,104.5,235.0,209.0,280.0,265.0,8250.0,14685.0,84.5,13500.0,17500.0,14607.0,12750.0,290.0,2150.0,3775.0,20850.0,171.0,5025.0,249.5,15303.0,12600.0,235.0,11326.0,9150.0,312.0,297.5,4886.0,3813.0,1554.0,29.0,64.0,101.0,77.0,125.5,2017,2,6,1
2017-02-13,32000.0,1000.0,12250.0,222.0,14945.0,13381.0,15229.0,83.0,285.5,9250.0,104.5,246.0,222.0,313.0,265.0,8250.0,14280.0,84.5,13500.0,17500.0,14201.0,12750.0,310.0,2150.0,3775.0,20850.0,168.0,5025.0,249.5,15412.0,12600.0,251.0,11326.0,9150.0,312.0,297.5,4886.0,3813.0,1554.0,29.0,64.0,101.0,77.0,125.5,2017,2,13,1
2017-02-20,31300.0,1000.0,12250.0,246.0,14799.0,13348.0,14854.0,91.0,312.5,9250.0,111.5,270.0,245.0,313.0,280.0,8250.0,14234.0,86.0,13500.0,17500.0,13780.0,12750.0,328.0,2150.0,3775.0,20850.0,155.0,5025.0,249.5,15315.0,12600.0,275.0,11326.0,9150.0,325.0,315.0,4886.0,3813.0,1554.0,29.0,64.0,101.0,77.0,125.5,2017,2,20,1
2017-02-27,30300.0,1000.0,12250.0,254.0,14729.0,13155.0,14506.0,93.0,322.5,9250.0,114.0,277.0,252.0,320.0,280.0,8250.0,13702.0,87.5,13500.0,17500.0,13357.0,12750.0,340.0,2150.0,3775.0,20850.0,159.0,5025.0,249.5,14552.0,12600.0,282.0,11326.0,9150.0,345.0,343.0,4827.0,3794.0,1884.0,32.0,64.0,101.0,77.0,125.5,2017,2,27,1
2017-03-06,30500.0,1000.0,12000.0,259.0,14708.0,13098.0,14184.0,92.0,352.5,9150.0,117.5,280.0,255.0,335.0,285.0,8250.0,12842.0,92.0,13500.0,17500.0,13070.0,12750.0,360.0,2375.0,3925.0,20850.0,162.0,5175.0,249.5,13624.0,12600.0,285.0,11288.0,9050.0,370.0,362.5,4827.0,3794.0,1884.0,32.0,64.0,101.0,77.0,125.5,2017,3,6,1
2017-03-13,30700.0,1000.0,12000.0,269.0,14310.0,12284.0,13438.0,87.0,372.5,9150.0,115.5,287.0,271.0,355.0,290.0,8250.0,12538.0,90.5,13500.0,17500.0,12744.0,12750.0,365.0,2375.0,3925.0,20850.0,161.0,5175.0,249.5,13321.0,12600.0,299.0,11288.0,9050.0,370.0,362.5,4827.0,3794.0,1884.0,32.0,64.0,101.0,77.0,125.5,2017,3,13,1
2017-03-20,30600.0,1000.0,12000.0,268.0,14112.0,12269.0,13515.0,91.0,387.5,9150.0,117.5,285.0,270.0,390.0,287.0,8250.0,12330.0,92.5,13500.0,17500.0,12395.0,12750.0,385.0,2375.0,3925.0,20850.0,160.0,5175.0,249.5,13198.0,12600.0,298.0,11288.0,9050.0,386.5,398.5,4827.0,3794.0,1884.0,32.0,64.0,101.0,77.0,125.5,2017,3,20,1
2017-03-27,30400.0,1000.0,12000.0,250.0,13877.0,11824.0,13479.0,86.0,387.5,9150.0,115.5,265.0,257.0,390.0,280.0,8250.0,12385.0,90.5,13500.0,17500.0,12440.0,12750.0,395.0,2375.0,3925.0,20850.0,155.0,5175.0,249.5,13263.0,12600.0,276.0,11288.0,9050.0,386.5,387.5,5189.0,3889.0,2176.0,36.0,64.0,101.0,77.0,125.5,2017,3,27,1
2017-04-03,29800.0,1000.0,12000.0,241.0,13792.0,11814.0,13477.0,81.0,377.5,9150.0,112.5,255.0,249.0,380.0,280.0,8250.0,12348.0,87.5,13500.0,17500.0,12408.0,12750.0,390.0,2375.0,3925.0,20850.0,155.0,5175.0,249.5,13316.0,12600.0,267.0,11288.0,9050.0,390.0,367.5,5189.0,3889.0,2176.0,36.0,64.0,101.0,77.0,125.5,2017,4,3,2
2017-04-10,29500.0,1000.0,7400.0,247.0,13543.0,11738.0,13400.0,79.0,372.5,5650.0,111.5,260.0,255.0,370.0,280.0,5550.0,12384.0,84.0,9000.0,14775.0,12281.0,7900.0,390.0,2375.0,4175.0,21250.0,214.0,5825.0,249.5,13269.0,8300.0,275.0,7242.0,5675.0,380.0,362.5,5189.0,3889.0,2176.0,36.0,64.0,101.0,77.0,125.5,2017,4,10,2
2017-04-17,28200.0,1000.0,7400.0,246.0,13631.0,11707.0,13392.0,71.0,372.5,5650.0,104.5,258.0,254.0,370.0,275.0,5550.0,12310.0,80.0,9000.0,14775.0,12245.0,7900.0,387.0,2375.0,4175.0,21250.0,285.0,5825.0,249.5,13199.0,8300.0,274.0,7242.0,5675.0,392.0,362.5,5189.0,3889.0,2176.0,36.0,64.0,101.0,77.0,125.5,2017,4,17,2
2017-04-24,27500.0,1000.0,7400.0,238.0,13731.0,11652.0,13268.0,65.0,372.5,5650.0,102.5,249.0,243.0,365.0,275.0,5550.0,12225.0,77.5,9000.0,14775.0,12192.0,7900.0,385.0,2375.0,4175.0,21250.0,268.0,5825.0,249.5,13215.0,8300.0,265.0,7242.0,5675.0,382.5,362.5,5189.0,3889.0,2176.0,36.0,64.0,101.0,77.0,125.5,2017,4,24,2
2017-05-01,26500.0,1000.0,7400.0,238.0,13742.0,11580.0,13298.0,68.0,367.5,5650.0,103.5,246.0,239.0,365.0,270.0,5550.0,12235.0,78.5,9000.0,14775.0,12230.0,7900.0,375.0,2375.0,4175.0,21250.0,231.0,5825.0,249.5,13174.0,8300.0,263.0,7242.0,5675.0,387.5,342.5,5528.0,4304.0,2293.0,38.0,64.0,101.0,77.0,125.5,2017,5,1,2
2017-05-08,26300.0,1000.0,7400.0,252.0,13627.0,11576.0,13275.0,66.0,368.5,5650.0,87.5,257.0,250.0,365.0,275.0,5550.0,12270.0,64.0,9000.0,14775.0,12189.0,7850.0,370.0,2400.0,3525.0,18500.0,201.0,4950.0,249.5,13211.0,8150.0,274.0,7230.0,5850.0,377.5,342.5,5528.0,4304.0,2293.0,38.0,64.0,101.0,77.0,125.5,2017,5,8,2
2017-05-15,26300.0,1000.0,7400.0,251.0,13442.0,11599.0,13168.0,60.0,365.0,5650.0,82.0,255.0,249.0,365.0,275.0,5550.0,12273.0,61.0,9000.0,14775.0,12170.0,7850.0,370.0,2400.0,3525.0,18500.0,174.0,4950.0,249.5,13209.0,8150.0,273.0,7230.0,5850.0,377.5,342.5,5528.0,4304.0,2293.0,38.0,64.0,101.0,77.0,125.5,2017,5,15,2
2017-05-22,26200.0,1000.0,7400.0,250.0,13558.0,11566.0,13095.0,62.0,360.0,5650.0,83.0,255.0,248.0,365.0,275.0,5550.0,12302.0,62.0,9000.0,14775.0,12107.0,7850.0,365.0,2400.0,3525.0,18500.0,159.0,4950.0,249.5,13157.0,8150.0,273.0,7230.0,5850.0,375.0,342.5,5528.0,4304.0,2293.0,38.0,64.0,101.0,77.0,125.5,2017,5,22,2
2017-05-29,26150.0,1000.0,7400.0,246.0,13576.0,11547.0,13080.0,60.0,352.5,5650.0,82.0,253.0,247.0,365.0,270.0,5550.0,12298.0,61.0,9000.0,14775.0,12017.0,7850.0,360.0,2400.0,3525.0,18500.0,154.0,4950.0,249.5,13136.0,8150.0,271.0,7230.0,5850.0,367.5,347.5,4702.0,3753.0,2440.0,39.0,64.0,101.0,77.0,125.5,2017,5,29,2
2017-06-05,26150.0,1000.0,7400.0,246.0,13563.0,11542.0,12995.0,57.0,355.0,5650.0,76.5,253.0,247.0,365.0,265.0,5550.0,12152.0,56.5,9000.0,14550.0,11896.0,7850.0,360.0,2400.0,2797.5,18250.0,152.0,4110.0,249.5,12885.0,8150.0,271.0,7227.0,5825.0,347.5,342.5,4702.0,3753.0,2440.0,39.0,64.0,101.0,77.0,125.5,2017,6,5,2
2017-06-12,26150.0,1000.0,7400.0,247.0,13437.0,11564.0,12815.0,56.0,345.0,5650.0,75.5,253.0,248.0,350.0,265.0,5550.0,12029.0,55.5,9000.0,14550.0,11708.0,7850.0,355.0,2400.0,2797.5,18250.0,149.0,4110.0,248.5,12828.0,8150.0,272.0,7227.0,5825.0,347.5,342.5,4702.0,3753.0,2440.0,39.0,64.0,101.0,77.0,125.5,2017,6,12,2
2017-06-19,26350.0,1000.0,7400.0,249.0,13389.0,11545.0,12826.0,54.0,345.0,5650.0,75.5,254.0,250.0,350.0,265.0,5550.0,11762.0,54.5,9000.0,14550.0,11668.0,7850.0,350.0,2400.0,2797.5,18250.0,142.0,4110.0,250.0,12575.0,8150.0,274.0,7227.0,5825.0,345.0,332.5,4702.0,3753.0,2440.0,39.0,64.0,101.0,77.0,125.5,2017,6,19,2
2017-06-26,26550.0,1000.0,7400.0,253.0,12917.0,11552.0,12821.0,56.0,344.5,5650.0,77.0,256.0,254.0,345.0,265.0,5550.0,11580.0,56.5,9000.0,14550.0,11677.0,7850.0,345.0,2400.0,2797.5,18250.0,143.0,4110.0,252.5,12376.0,8150.0,280.0,7227.0,5825.0,345.0,332.5,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,2017,6,26,2
2017-07-03,26650.0,1000.0,7400.0,262.0,12932.0,11545.0,12814.0,61.0,345.5,5650.0,85.0,267.0,263.0,340.0,275.0,5550.0,11609.0,57.0,9000.0,14550.0,11715.0,7850.0,340.0,2400.0,2797.5,18250.0,148.0,4110.0,252.5,12369.0,8150.0,288.0,7227.0,5825.0,345.0,332.5,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,2017,7,3,3
2017-07-10,28000.0,1000.0,6800.0,270.0,12925.0,11119.0,12808.0,63.0,355.5,5600.0,89.5,271.0,270.0,345.0,280.0,5200.0,11568.0,59.0,7900.0,12250.0,11695.0,7200.0,350.0,1900.0,2440.0,18250.0,152.0,3450.0,269.0,12478.0,7700.0,295.0,6674.0,5600.0,352.5,342.5,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,2017,7,10,3
2017-07-17,28800.0,1000.0,6800.0,271.0,13107.0,11124.0,12803.0,65.0,357.5,5600.0,91.5,273.0,273.0,345.0,290.0,5200.0,11583.0,60.0,7900.0,12250.0,11663.0,7200.0,350.0,1900.0,2440.0,18250.0,160.0,3450.0,269.0,12606.0,7700.0,297.0,6674.0,5600.0,352.5,342.5,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,2017,7,17,3
2017-07-24,29400.0,1000.0,6800.0,273.0,13301.0,11608.0,12766.0,68.0,362.5,5600.0,92.5,275.0,278.0,350.0,290.0,5200.0,11938.0,61.5,7900.0,12800.0,11862.0,7200.0,350.0,1900.0,2440.0,18250.0,169.0,3450.0,275.0,12999.0,7700.0,302.0,6674.0,5600.0,360.0,350.0,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,2017,7,24,3
2017-07-31,29400.0,1000.0,6800.0,292.0,13492.0,11696.0,13137.0,69.0,367.5,5600.0,92.5,295.0,290.0,355.0,303.0,5200.0,12038.0,61.5,7900.0,12800.0,12253.0,7200.0,360.0,1900.0,2440.0,18250.0,176.0,3450.0,287.5,13145.0,7700.0,320.0,6674.0,5600.0,362.5,360.0,3336.0,2577.0,1970.0,32.0,64.0,101.0,77.0,125.5,2017,7,31,3
2017-08-07,30900.0,1000.0,6800.0,305.0,13519.0,11891.0,13841.0,73.0,366.0,5600.0,95.0,310.0,303.0,355.0,308.0,5200.0,12200.0,65.5,7900.0,12800.0,12697.0,7200.0,355.0,1850.0,2860.0,18850.0,181.0,3925.0,297.5,13401.0,7700.0,328.0,6674.0,5600.0,362.5,362.5,3336.0,2577.0,1970.0,32.0,64.0,101.0,77.0,125.5,2017,8,7,3
2017-08-14,33900.0,1000.0,6800.0,325.0,13960.0,12226.0,14104.0,76.0,375.0,5600.0,96.0,327.0,320.0,355.0,330.0,5200.0,12366.0,67.0,7900.0,12650.0,13033.0,7200.0,360.0,1850.0,2860.0,18850.0,191.0,3925.0,302.5,13482.0,7700.0,345.0,6674.0,5600.0,367.5,365.0,3336.0,2577.0,1970.0,32.0,64.0,101.0,77.0,125.5,2017,8,14,3
2017-08-21,35900.0,1000.0,6800.0,330.0,15507.0,12256.0,14648.0,74.0,375.0,5600.0,95.0,336.0,329.0,360.0,340.0,5200.0,13013.0,66.0,7900.0,12650.0,13535.0,7200.0,365.0,1850.0,2860.0,18850.0,193.0,3925.0,317.5,13638.0,7700.0,355.0,6674.0,5600.0,375.0,365.0,3336.0,2577.0,1970.0,32.0,64.0,101.0,77.0,125.5,2017,8,21,3
2017-08-28,36800.0,1000.0,6800.0,333.0,16541.0,12924.0,15876.0,78.0,385.0,5600.0,97.0,339.0,332.0,363.0,340.0,5200.0,14149.0,68.0,7900.0,12650.0,14841.0,7200.0,375.0,1850.0,2860.0,18850.0,201.0,3925.0,342.5,14904.0,7700.0,358.0,6674.0,5600.0,382.5,370.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,2017,8,28,3
2017-09-04,38600.0,1000.0,6800.0,330.0,16341.0,13529.0,16179.0,77.0,390.0,5600.0,96.5,336.0,330.0,375.0,353.0,5200.0,14285.0,66.5,7900.0,12650.0,15142.0,7200.0,380.0,1850.0,2860.0,18850.0,208.0,3925.0,342.5,15177.0,7700.0,356.0,6674.0,5600.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,2017,9,4,3
2017-09-11,39600.0,1000.0,6800.0,331.0,16411.0,13732.0,16271.0,77.0,390.0,5600.0,94.0,339.0,327.0,375.0,352.0,5200.0,14533.0,65.5,7900.0,12650.0,15267.0,7200.0,380.0,1850.0,3305.0,19350.0,210.0,4540.0,342.5,15466.0,7700.0,356.0,6699.0,5850.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,2017,9,11,3
2017-09-18,38800.0,991.0,6800.0,326.0,17060.0,14888.0,16676.0,74.0,386.5,5600.0,92.5,336.0,315.0,375.0,352.0,5200.0,15355.0,64.0,7900.0,12650.0,15732.0,7200.0,380.0,1850.0,3305.0,19350.0,207.0,4540.0,337.5,16078.0,7700.0,352.0,6699.0,5850.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,2017,9,18,3
2017-09-25,38800.0,992.0,6800.0,305.0,17450.0,15634.0,17238.0,67.0,375.0,5600.0,90.5,321.0,305.0,370.0,352.0,5200.0,15692.0,60.5,7900.0,12650.0,16167.0,7200.0,375.0,1850.0,3305.0,19350.0,198.0,4540.0,327.5,16597.0,7700.0,330.0,6699.0,5850.0,382.5,365.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,2017,9,25,3
2017-10-02,37500.0,979.0,6800.0,280.0,17386.0,15517.0,17228.0,63.0,357.5,5600.0,89.0,290.0,265.0,333.0,345.0,5200.0,15692.0,59.0,7900.0,12650.0,16221.0,7200.0,345.0,1850.0,3305.0,19350.0,190.0,4540.0,295.0,16696.0,7700.0,305.0,6699.0,5850.0,365.0,345.0,4367.0,3291.0,1986.0,32.0,64.0,101.0,77.0,125.5,2017,10,2,4
2017-10-09,37000.0,985.0,9300.0,275.0,17575.0,15386.0,17167.0,62.0,350.0,7600.0,102.5,285.0,260.0,333.0,325.0,6125.0,15697.0,70.0,10050.0,16300.0,16257.0,8400.0,345.0,2150.0,3370.0,20650.0,186.0,4630.0,292.5,16546.0,9450.0,300.0,8199.0,6675.0,355.0,345.0,4367.0,3291.0,1986.0,32.0,64.0,101.0,77.0,125.5,2017,10,9,4
2017-10-16,35800.0,962.0,9300.0,280.0,17256.0,15201.0,16933.0,60.0,351.5,7600.0,97.5,290.0,265.0,327.0,325.0,6125.0,16029.0,69.0,10050.0,16300.0,16006.0,8400.0,340.0,2150.0,3370.0,20650.0,182.0,4630.0,277.5,16804.0,9450.0,307.0,8199.0,6675.0,340.0,342.5,4367.0,3291.0,1986.0,32.0,64.0,101.0,77.0,125.5,2017,10,16,4
2017-10-23,33800.0,950.0,9300.0,285.0,17141.0,15301.0,16898.0,61.0,352.5,7600.0,100.0,286.0,261.0,327.0,323.0,6125.0,15815.0,69.0,10050.0,16300.0,15961.0,8400.0,340.0,2150.0,3370.0,20650.0,180.0,4630.0,277.5,16719.0,9450.0,303.0,8199.0,6675.0,350.0,342.5,4367.0,3291.0,1986.0,32.0,64.0,101.0,77.0,125.5,2017,10,23,4
2017-10-30,31500.0,953.0,9300.0,273.0,16555.0,14522.0,16484.0,61.0,355.0,7600.0,100.0,286.0,261.0,336.0,323.0,6125.0,15028.0,69.0,10050.0,16300.0,15416.0,8400.0,340.0,2150.0,3370.0,20650.0,181.0,4630.0,277.5,16126.0,9450.0,302.0,8199.0,6675.0,351.5,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5,2017,10,30,4
2017-11-06,30000.0,951.0,8800.0,279.0,16255.0,14274.0,16141.0,60.0,355.0,7600.0,105.0,290.0,265.0,336.0,323.0,5900.0,14445.0,70.0,9500.0,16025.0,14958.0,8400.0,340.0,2150.0,2750.0,20000.0,177.0,3800.0,277.5,15713.0,9450.0,309.0,8023.0,6675.0,351.5,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5,2017,11,6,4
2017-11-13,32500.0,955.0,8800.0,275.0,16093.0,14146.0,15769.0,63.0,352.5,7600.0,106.5,283.0,260.0,336.0,330.0,5900.0,14316.0,73.0,9500.0,16025.0,14552.0,8400.0,337.0,2150.0,2750.0,20000.0,181.0,3800.0,282.5,15601.0,9450.0,304.0,8023.0,6675.0,347.5,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5,2017,11,13,4
2017-11-20,32500.0,947.0,8800.0,277.0,15222.0,14170.0,15327.0,62.0,352.5,7600.0,106.5,293.0,266.0,330.0,330.0,5900.0,13691.0,73.0,9500.0,16025.0,14246.0,8400.0,340.0,2150.0,2750.0,20000.0,188.0,3800.0,282.5,15328.0,9450.0,310.0,8023.0,6675.0,347.5,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5,2017,11,20,4
2017-11-27,32000.0,939.0,8800.0,285.0,15389.0,14017.0,14970.0,65.0,352.5,7600.0,107.5,296.0,272.0,325.0,340.0,5900.0,13724.0,74.0,9500.0,16025.0,13932.0,8400.0,335.0,2150.0,2750.0,20000.0,198.0,3800.0,295.0,15192.0,9450.0,315.0,8023.0,6675.0,343.5,342.5,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,2017,11,27,4
2017-12-04,31500.0,952.0,8800.0,301.0,15415.0,14013.0,14882.0,68.0,355.5,7600.0,109.0,300.0,270.0,330.0,345.0,5900.0,13599.0,75.5,9500.0,16025.0,13758.0,8400.0,335.0,2150.0,2750.0,20000.0,205.0,3800.0,302.5,15040.0,9450.0,329.0,8023.0,6675.0,347.5,347.5,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,2017,12,4,4
2017-12-11,31700.0,948.0,8700.0,320.0,15320.0,13972.0,14759.0,70.0,366.0,7600.0,110.0,315.0,285.0,350.0,355.0,6400.0,13580.0,76.5,9400.0,15850.0,13604.0,8400.0,355.0,2150.0,2740.0,20000.0,220.0,3780.0,305.0,15028.0,9450.0,345.0,8093.0,6675.0,367.5,375.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,2017,12,11,4
2017-12-18,31800.0,958.0,8700.0,320.0,15321.0,13918.0,14768.0,70.0,363.5,7600.0,110.0,317.0,295.0,350.0,355.0,6400.0,13632.0,76.5,9400.0,15850.0,13605.0,8400.0,355.0,2150.0,2740.0,20000.0,226.0,3780.0,305.0,15024.0,9450.0,352.0,8093.0,6675.0,372.5,375.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,2017,12,18,4
2017-12-25,34600.0,970.0,8700.0,333.0,15297.0,14052.0,14722.0,74.0,375.0,7600.0,112.0,335.0,315.0,355.0,380.0,6400.0,13502.0,80.0,9400.0,15850.0,13567.0,8400.0,360.0,2150.0,2740.0,20000.0,240.0,3780.0,337.5,14803.0,9450.0,360.0,8093.0,6675.0,377.5,385.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,2017,12,25,4
2018-01-01,35600.0,988.0,8700.0,335.0,15154.0,14322.0,14666.0,73.0,380.0,7600.0,112.0,340.0,320.0,360.0,385.0,6400.0,13606.0,79.5,9400.0,15850.0,13550.0,8400.0,365.0,2150.0,2740.0,20000.0,250.0,3780.0,337.5,14844.0,9450.0,365.0,8093.0,6675.0,380.0,385.0,3742.0,2740.0,2206.0,36.0,64.0,101.0,77.0,125.5,2018,1,1,1
2018-01-08,35600.0,1006.0,9850.0,340.0,14898.0,14088.0,14478.0,76.0,382.5,8000.0,113.0,345.0,320.0,360.0,390.0,7225.0,13583.0,79.5,10425.0,15750.0,13424.0,9800.0,365.0,1765.0,3350.0,20300.0,249.0,4250.0,337.5,14727.0,10850.0,370.0,9118.0,7050.0,380.0,387.5,3742.0,2740.0,2206.0,36.0,64.0,101.0,77.0,125.5,2018,1,8,1
2018-01-15,35600.0,953.0,9850.0,340.0,14887.0,14081.0,14604.0,79.0,387.5,8000.0,114.5,345.0,325.0,380.0,380.0,7225.0,13598.0,81.5,10425.0,15750.0,13461.0,9800.0,380.0,1765.0,3350.0,20300.0,247.0,4875.0,340.0,14888.0,10850.0,372.0,9118.0,7050.0,397.5,387.5,3742.0,2740.0,2206.0,36.0,64.0,101.0,77.0,125.5,2018,1,15,1
2018-01-22,35300.0,927.0,9850.0,330.0,14846.0,14367.0,14700.0,76.0,382.5,8000.0,111.5,338.0,317.0,380.0,380.0,7225.0,13641.0,78.5,10425.0,15750.0,13544.0,9800.0,380.0,1765.0,3350.0,20300.0,228.0,4875.0,325.0,14965.0,10850.0,360.0,9118.0,7050.0,400.0,382.5,3742.0,2740.0,2206.0,36.0,64.0,101.0,77.0,125.5,2018,1,22,1
2018-01-29,34500.0,940.0,9850.0,325.0,15065.0,14359.0,14810.0,75.0,376.0,8000.0,110.5,330.0,312.0,370.0,360.0,7225.0,13594.0,77.5,10425.0,15750.0,13498.0,9800.0,365.0,1765.0,3350.0,20300.0,212.0,4875.0,315.0,14927.0,10850.0,353.0,9118.0,7050.0,397.5,372.5,4239.0,3100.0,1863.0,33.0,64.0,101.0,77.0,125.5,2018,1,29,1
2018-02-05,33700.0,925.0,11000.0,317.0,14993.0,14347.0,15065.0,72.0,372.5,8237.5,110.5,318.0,300.0,370.0,360.0,8075.0,13917.0,75.0,11925.0,15425.0,13826.0,10550.0,370.0,2475.0,3575.0,20550.0,213.0,5075.0,315.0,15211.0,11250.0,348.0,9922.0,7350.0,392.5,367.5,4239.0,3100.0,1863.0,33.0,64.0,101.0,77.0,125.5,2018,2,5,1
2018-02-12,34000.0,919.0,11000.0,317.0,14826.0,14166.0,15431.0,76.0,367.5,8237.5,112.5,320.0,300.0,370.0,350.0,8075.0,13967.0,78.0,11925.0,15425.0,14201.0,10550.0,365.0,2475.0,3575.0,20550.0,223.0,5075.0,315.0,15139.0,11250.0,348.0,9922.0,7350.0,390.0,352.5,4239.0,3100.0,1863.0,33.0,64.0,101.0,77.0,125.5,2018,2,12,1
2018-02-19,33900.0,916.0,11000.0,322.0,14967.0,14583.0,15618.0,78.0,363.5,8237.5,113.5,325.0,303.0,360.0,350.0,8075.0,14272.0,79.0,11925.0,15425.0,14413.0,10550.0,360.0,2475.0,3575.0,20550.0,228.0,5075.0,312.5,15390.0,11250.0,353.0,9922.0,7350.0,382.5,357.5,4239.0,3100.0,1863.0,33.0,64.0,101.0,77.0,125.5,2018,2,19,1
2018-02-26,32700.0,926.0,11000.0,320.0,15240.0,14657.0,15976.0,78.0,369.0,8237.5,113.5,335.0,305.0,373.0,375.0,8075.0,14739.0,79.0,11925.0,15425.0,14665.0,10550.0,365.0,2475.0,3575.0,20550.0,229.0,5075.0,322.5,15580.0,11250.0,358.0,9922.0,7350.0,381.0,360.0,4666.0,3414.0,2367.0,37.0,64.0,101.0,80.0,127.0,2018,2,26,1
2018-03-05,32900.0,941.0,9925.0,326.0,15496.0,14965.0,16356.0,79.0,382.5,8237.5,113.5,337.0,315.0,375.0,385.0,7375.0,15040.0,80.0,11000.0,15275.0,15231.0,10550.0,370.0,2475.0,3675.0,20550.0,230.0,5045.0,327.5,15836.0,11250.0,364.0,9545.0,7350.0,387.5,372.5,4666.0,3414.0,2367.0,37.0,64.0,101.0,80.0,127.0,2018,3,5,1
